,Text,language,int_label
1876,  la parade du président salengro à toulouse pour célébrer lannexion de loccitanie à groland carnets filmés de gérard courant - un participant de la parade,French,0
1877,"soliciting funds from faculty members family and friends brin and page scraped together enough to buy some servers and rent that famous garage in menlo park  [soon after] sun microsystems co-founder andy bechtolsheim wrote a $ check to ""google inc"" the only problem was ""google inc"" did not yet exist—the company hadnt yet been incorporated for two weeks as they handled the paperwork the young men had nowhere to deposit the money""",English,1
1878,en moyenne il gèle sous abri  jours par an avec  jours sans dégel le nombre moyen de jours où la température dépasse  °c est de  dont  au-delà de  °c le brouillard cest-à-dire une visibilité inférieure à  kilomètre est constaté en moyenne  fois par an depuis  enfin la vitesse maximale du vent sétablit à  kmh relevée le  février  à roissy-en-france mois qui fut par ailleurs le plus venteux les vents dominants sont de secteurs ouest à   et est à   à noter que cette donnée est particulièrement importante pour le fonctionnement de laéroport et pour la propagation des nuisances aériennes subies par les riverains notamment car elle détermine le sens de décollage et datterrissage des avions toujours effectués face au vent dominant pour assurer un maximum de portance,French,0
1879, saw the formation of the estonian cricket league which consists of four tallinn-based teams who compete in a round-robin format players who are members of the estonian cricket league are eligible to be selected for the national side  and  saw a victory for kalev cc captained by andres burget,English,1
1880,the state park system includes nine waysides most of them along minnesota state highway  on the north shore these are parcels of land too small to be full-fledged parks but with cultural or natural resources greater than would be overseen by the minnesota department of transportation as highway waysides generally development is limited to a parking area and a short trail sometimes there are sanitation facilities and picnic tables as well,English,1
1881,based on the  k- kursk submarine disaster in which  russian sailors died kursk sank during a russian naval exercise in the barents sea after explosions within the submarine twenty-three sailors survived the crash and desperately waited for help to arrive while their oxygen ran out minute-by-minute the russian government refused help from foreign governments for five days before agreeing to aid from the british and norwegian governments,English,1
1882,having risen through the real madrid youth ranks he spent a season with bayer leverkusen before breaking into the first team in  going on to win various domestic and international honours including three champions league trophies,English,1
1883,la scène fut filmée et diffusée notamment par coluche et pierre desproges qui fit un commentaire acerbe de la réaction de bhl déclarant quil y illustrait « la vraie nature des cuistres »,French,0
1884,"shealys satirical newsletter gamecock fever drew criticism in  and  for its depiction of ""cockwheat"" a cartoon character that combined the features of cocky the mascot of the university of south carolina and buckwheat the character from our gang the cockwheat character was referred to as ""uscs token black mascot"" in an issue of gamecock fever that was distributed before a usc football game student leaders at the university deemed the character derogatory and called for shealy to stop publishing the newsletter which contains slurs against asian black and hispanic students",English,1
1885,musée dart contemporain de ashdod  musée dart de tel aviv - musée dart contemporain de marseille et le festival des arts éphémères marseille capitale culturelle européenne mp  école des beaux arts de marseille  galerie darchitecture zezeze a tel aviv  école supérieure des beaux arts de montpellier  maison des artistes à tel aviv  musée dart contemporain dherzliya  crac centre régional dart contemporain de montbéliard  centre culturel juif-arabe beit hagefen à haïfa  école nationale des beaux arts de lyon  cittadellarte enfondation pistoletto à biella   mac marseille  -,French,0
1886,plus tard la comédie italienne reprit à la france en le perfectionnant ce que celle-ci lui avait emprunté et les pièces de molière passèrent pour la plupart réduites à leur canevas dans le répertoire mobile de la commedia dell’arte,French,0
1887,"in  columbia released the third and last marvin gaye album featured on their contract with gaye columbias parent label cbs worked together with motown to issue lost recordings releasing romantically yours the album featured the  version of ""why did i choose you"" and two alternate  recorded versions of ""i wont cry anymore"" and ""the shadow of your smile"" among others",English,1
1888,en  la commune comptait   habitants en augmentation de   par rapport à  val-doise    france hors mayotte   ,French,0
1889,en mai  le journaliste du journal de  heures de tf alain bévérini est entarté pendant linterview de lactrice américaine holly hunter noël godin est arrêté mais relâché quelques heures plus tard bien que bévérini ait porté plainte pour voie de fait en avril  lévénement fut nommé par tf numéro  des «  plus grands scandales de la tv »,French,0
1890,to re-gain his match fitness he signed a three-month loan deal back at hinckley united in november  in january  he signed an -month contract with hinckley united after being released by notts county but left the club in june ,English,1
1891,jagdgeschwader  jg  was a luftwaffe fighter wing during the early phase of world war ii in europe jg  was founded on  july  in döberitz comprissed of one gruppe and two staffeln a third staffel was added on  november  in brandenburg-briest the sole gruppe was redesignated as rd gruppe of jagdgeschwader  iiijg  on  july  during the battle of france it was subordinated to luftflotte  the units commanders included hauptmann hannes trautloft from  september  to  july ,English,1
1892,le village est également évoqué dans lœuvre de jean roba dans le e album de la bande dessinée boule et bill intitulée « globe-trotters » où certains personnages citent roissy-en-france dans les dernières pages évoquant sous ce seul nom laéroport international,French,0
1893,cuban son originated in eastern cuba in the late th century the musics defining characteristic was a pulsing or anticipated bass that falls between the downbeat leading to the creation of many bass instruments including the botija other instruments included a marímbula serrucho contrabajo and bajo other bass instruments were used according to the size of the musical arrangement or timbre of the bass instrument needed the marímbula for example was used mainly for smaller ensembles because it was not easily heard whereas the bajo an electrical bass could be easily projected and heard over many other instruments,English,1
1894,les coûts étant de plus en plus élevés pour les états les vigiles privés sont déployés les entreprises de communications fournisseurs daccès internet  sont invitées à effectuer le prélèvement et le stockage de linformation,French,0
1895,entre  et  après un séjour de quelques mois à beyrouth elle s’installe à paris pour elle « patrie des lettres et des arts »[réf nécessaire] afin que son fils y poursuive des études modernes la famille ne revient au liban pendant ces onze années que pour passer quelques étés entre aley et souk el-gharb,French,0
1896,the schools cross-country team won the group iv boys title in  and has had a number of individual state champions in  a senior girl won the essex county championships,English,1
1897,in  johnson completed a new building in a startling new style the crystal cathedral in garden grove california a soaring glass neo-gothic megachurch for the reverend robert h schuller it became a southern california landmark in  it was purchased by the roman catholic diocese of orange became the cathedral for orange county,English,1
1898,wright began his playing career with harwich  parkeston but by  he was on the books at charlton where he remained for three years he spent time with aldershot and then derby county before the outbreak of world war ii he also appeared for southern league sides chelmsford city and colchester united he represented an england xi once in  against an anglo-scot team in a friendly game for the king george v jubilee trust fund,English,1
1899,rod shealy sr december   – august   was a republican political consultant and publisher from lexington county south carolina he worked on numerous campaigns as a political strategist including those of andré bauer jim demint jake knotts lindsey graham and george w bush shealy worked with lee atwater in the early s and gained notoriety for negative campaigning,English,1
1900,escape from new york is a  american dystopian science-fiction action film co-written co-scored and directed by john carpenter the film is set in what was near-future of  in a crime-ridden united states that has converted manhattan island in new york city into the countrys maximum security prison when air force one is hijacked by terrorists and crashes into new york city ex-soldier and federal prisoner snake plissken kurt russell is given  hours to rescue the president of the united states,English,1
1901,la formation de son nom provient dune particularité au bord de la mer ce sont des sources deau douce les phéniciens les carthaginois et les romains se sont installés à côté de ces sources deau douce ils ont pratiqué la pêche et le commerce du poisson dans toute la côte de lalgarve,French,0
1902,in a book he co-wrote with freelance writer william hoffman vegas pi the life and times of americas greatest detective he presented well-documented evidence that donald defreeze was a police informant and an agent provocateur,English,1
1903,the forum operates a newsroom employing a team of writers who publishes industry news on its website it is also an official media partner for various industry events including the cannes lions international festival of creativity real-time advertising summit the cmo asia summit and charge an energy branding conference in iceland,English,1
1904,les goncourt dans leur siècle  un siècle de « goncourt » villeneuve dascq presses du septentrion  codir avec jean-louis cabanès pierre-jean dufief et robert kopp,French,0
1905,dans ce contexte de guerre ethnique et précisément au moment où lagitation en faveur de louis riel samplifie ces nominations ne sont pas très heureuses quand mgr taché obtient un sursis dun mois pour permettre aux avocats de louis riel de porter sa cause en appel au conseil privé des émeutes contre la vaccination et la quarantaine éclatent les  et  septembre la foule assiège le bureau de santé du faubourg de lest et y met le feu la foule va chahuter le montreal herald on y brise les vitres et on va menacer les maisons des médecins vaccinateurs dont celle de lex-maire hingston le chef de police est blessé cest le propriétaire du journal the gazette richard white qui demande lintervention des troupes le maire honoré beaugrand alité souffrant dasthme court à son bureau et consigne  militaires dans une déclaration il invite les citoyens à ne pas sortir le soir et à ne pas gêner laction de la police,French,0
1906,la création de laéroport a profondément modifié la démographie et la sociologie de la commune  dun village agricole roissy sest transformé en commune de résidence demployés aéroportuaires ce qui explique cet important rajeunissement en parallèle à la mutation sociologique connue depuis les années ,French,0
1907,hearsts grandfather william randolph hearst created the largest newspaper magazine newsreel and movie business in the world her great-grandmother was philanthropist phoebe hearst the family was associated with immense political influence and anti-communism going back to before world war ii,English,1
1908,the signatories were for the allies the french general louis franchet despérey commander of the allied army of the orient and a commission appointed by the bulgarian government composed of general ivan lukov member of the bulgarian army hq andrey lyapchev cabinet member and simeon radev diplomat,English,1
1909,"in bold contrast to the limitations of the animal advocacy movement aam and all other reformist causes takis fotopoulos advances a broad view of human dynamics and social institutions their impact on the earth and the resulting consequences for society itself combining anti-capitalist radical democracy and ecological concerns in the concept of ""ecological democracy"" fotopoulos defines this notion as ""the institutional framework which aims at the elimination of any human attempt to dominate the natural world in other words as the system which aims to reintegrate humans and nature this implies transcending the present instrumentalist view of nature in which nature is seen as an instrument for growth within a process of endless concentration of power",English,1
1910,stick figure is an american reggae and dub band founded in  and based in northern california the group has released six full-length albums and one instrumental album all of which were written and produced by frontman and self-taught multi-instrumentalist scott woodruff the live band consists of vocalist producer and guitarist scott woodruff keyboardist kevin bong drummer kevin offitzer bassist tommy suliman and keyboardist backup vocalist and guitarist johnny cosmic cocoa an australian shepherd often joins the band onstage and has accordingly been nicknamed cocoa the tour dog,English,1
1911,"""everybody should design their own home im against architects designing homes how do i know that you want to live in a picture-window colonial? its silly but you might want to who am i to say?""",English,1
1912,il joue pour les reds de cincinnati de  à  par la suite il saligne pour les twins du minnesota  les red sox de boston  les braves datlanta  et  et les white sox de chicago  le  juin  les white sox léchangent à cincinnati en retour de norris hopper un voltigeur miller conclut la saison avec son ancienne équipe les reds et termine lannée avec  points produits ce qui égale son plus haut total en une seule saison établi en  aligné dans  matchs des reds en  il frappe pour  avec  circuits,French,0
1913,suivent notamment plusieurs réalisations de cecil b demille dont ladmirable crichton  avec thomas meighan et gloria swanson les dix commandements  avec theodore roberts et charles de rochefort et le roi des rois  avec h b warner et dorothy cumming,French,0
1914,baker skateboards is an american skateboarding company founded in  by professional skateboarder andrew reynolds the companys main products are skateboard decks soft goods accessories and wheels,English,1
1915,arp  arp avatar arp quadra arp odyssey dave smith instruments pro  dave smith instruments prophet  e-mu emulator iihd e-mu emax e-mu e-synth e-mu morpheus e-mu orbit e-mu planet earth e-mu vintage keys e-mu xtreme lead- ensoniq mr- ensoniq mr-rack ensoniq ts- hammond  korg kronos – maestro theremin moog etherwave plus theremin moog memorymoog plus moog micromoog moog minimoog model d moog minimoog voyager moog polymoog a moog taurus  moog taurus  oberheim matrix- oberheim xpander sequential circuits prophet-,English,1
1916,le saison  marque le changement le nom mais aussi de formule fini les longues files dattentesle jury a au préalable choisit  candidats sur qui avait proposé leurs candidature sur internet cette saison  marque aussi la fin des directs à la fin de chaque prime cest le juges invités cf plus bas qui doit sauver un candidat parmi les deux candidats ayant les plus mauvaises notes lafter mis en place dans la saison  reste toujours en direct pour la finale lavis du jury est suggestif et ne compte pas ce sont les télespectateurs via sms qui sont amenés à voté pour le gagnant qui sera révélé dans la dernière partie de lémission qui sera en direct,French,0
1917,"in brazil there is an expression called ""pegoa com a boca na botija"" caught with hisher mouth on the milk jug with similar meaning as ""caught with his hand in the cookie jar""",English,1
1918,corky miller signe comme agent libre avec les reds de cincinnati en  il joue son tout premier match dans les majeures avec eux le  septembre  il réussit son premier coup sûr en carrière à pittsburgh le  septembre face au lanceur des pirates tony mcknight le  septembre il frappe son premier circuit dans les majeures aux dépens de mike thurman des expos de montréal le  octobre au wrigley field de chicago il connaît un match de deux coups de circuit contre les cubs,French,0
1919,par arrêté du  janvier  le gouvernement décida la construction dun nouvel aéroport celui-ci serait aménagé sur les terres agricoles du pays de france à  kilomètres au nord-est de la capitale du  juillet au  août de la même année eu lieu lenquête dutilité publique la commission denquête émit un avis favorable le  octobre laéroport occuperait une surface de   hectares pris sur le territoire de sept communes,French,0
1920,une vanne peut être automatisée par le biais dun servomoteur un élément assurant la conversion dun signal de commande en mouvement de la vanne,French,0
1921,marques brownlee born  class of  also known by his youtube username mkbhd is an american video blogger best known for his technology-based youtube channel,English,1
1922,noël godin affirme ne pas vouloir entarter les leaders de lextrême droite comme jörg haider ou jean-marie le pen car il croit que cela pourrait rendre ces derniers plus sympathiques aux yeux de la population cependant en avril  godin reçoit un coup de téléphone dun de ses amis qui se trouve au parlement européen de bruxelles et qui lui affirme que jean-marie le pen y sera à  heures ce jour-là pour y présenter les grands axes de son programme  il affirme aussi quil peut faire entrer six entarteurs dans le bâtiment noël accepte lidée dentarter le pen mais refuse de le faire lui-même car il croit quil est trop connu et serait probablement démasqué finalement six complices de godin tentent dentrer dans limmeuble  seulement deux réussissent les autres étant arrêtés par les policiers peu avant le discours de le pen une des entarteuses entrées téléphone à godin et lui demande denvoyer du renfort godin réussit à rassembler un groupe denviron mille personnes  un complice distribue aux cent premiers des bombes chantilly et des fonds de tartes qui devaient servir à un précédent entartage le groupe noël godin en tête commence à marcher vers le parlement europ,French,0
1923,la finale du championnat - présente la particularité davoir été disputée deux fois le premier match sétant terminé sur une égalité  partout  finalement cest le castres olympique qui remporte le titre aux dépens du stade montois,French,0
1924,"the final disc in the set covers the period between  and  when reggae was beginning to reach a much wider audience other songs by bob marley and peter tosh recorded with the wailers appear on this side such as ""trenchtown rock"" and ""brand new second hand"" ""i can see clearly now"" provided a worldwide hit for johnny nash in  he also does a rendition of bob marleys ""stir it up"" included here also featured is ""better must come"" by delroy wilson and ""the time has come"" by slim smith the set ends with ""marcus garvey"" a tribute to the black nationalist by burning spear",English,1
1925,"although the fitting and replacement of keys remains an important part of locksmithing modern locksmiths are primarily involved in the installation of high quality lock-sets and the design implementation and management of keying and key control systems locksmiths are frequently required to determine the level of risk to an individual or institution and then recommend and implement appropriate combinations of equipment and policies to create a ""security layer"" that exceeds the reasonable gain of an intruder",English,1
1926,limnomedusa macroglossa are found in open and forested areas on rocky soil along rivers tadpoles are found in temporary river-side pools and slow-flowing water,English,1
1927,depuis lavènement du rugby professionnel et la création de la ligue nationale de rugby en  seuls trois clubs ont réussi à conserver leur titre  le stade français en - le biarritz olympique en - et le stade toulousain en -,French,0
1928,"the first disc features ska and other precursors to reggae colin escotts liner notes point out the influence of american rb on jamaican acts the set begins with ""iron bar"" a traditional by lord tanamo reflecting reggaes early mento roots derrick morgan follows with the latin-influenced ""fat man"" millie smalls  offbeat version of ""my boy lollipop"" previously recorded by barbie gaye was the first ska song to achieve international success several of the songs such as the clarendonianss ""rude boy gone to jail"" and desmond decker  the aces ""rudie got soul"" display a preoccupation with the ""rude boy"" culture of post-colonial jamaica that was fashionable in the lyrics of much ska and early reggae several other numbers by desmond decker  the aces are featured in the set and the disc also includes "" shanty town""  and their worldwide  hit ""israelites"" which heralded the transition from ska to reggae",English,1
1929,columbia high school has also had many student-led walk-outs in late march  hundreds of students walked out after tensions with the principal regarding censorship issues and racial comments the students were calling for her resignation the next year a new acting principal was instated and the following school year she became the official principal on april   hundreds of students participated in a statewide walkout of high school students protesting the budget cuts put in place by chris christie on january  in protest of the presidential inauguration of donald trump hundreds of chs students participated in a school walk-out and marched to the maplewood town hall building,English,1
1930,todd tamanend clark was born on august   in greensboro pennsylvania to frederick leland clark – and hope ramona harvey – he is native american and is of onodowaga seneca and lenape ancestry he graduated from waynesburg central high school in  and from slippery rock university of pennsylvania with a ba in communication in  he then went on to graduate school at indiana university of pennsylvania studying art and anthropology,English,1
1931,en  roissy possède deux écoles  lécole maternelle saint-exupéry - cinq classes  rue dorval et lécole primaire jean-mermoz - neuf classes  rue houdart,French,0
1932,le rugby se développe particulièrement en aquitaine sous linfluence des échanges commerciaux avec langleterre friande des vins de bordeaux les négociants en vin britanniques formant dans cette région une colonie vinicole et rugbystique le rugby sy diffuse par la suite par larrivée détudiants et de fonctionnaires de la région parisienne par linfluence de philippe tissié - promoteur du rugby dans léducation scolaire de la ligue girondine déducation physique son enracinement dans le sud-ouest sexplique aussi grâce aux stations climatiques et sportives pau biarritz où les aristocrates anglais font des cures hivernales les clubs de province sont autorisés à disputer le titre en  le championnat se joue alors entre le champion de paris et celui des départements le stade bordelais sbuc en profite aussitôt pour remporter son premier titre en  le sbuc gagne la finale à la régulière sur le score de  à  mais lusfsa annule le résultat et décide que la finale doit être rejouée à paris le stade bordelais ayant en effet fait jouer trois joueurs irrégulièrement le sbuc refusant cette décision le stade français est déclaré vainqueur,French,0
1933,in the weeks before he was murdered in jonestown guyana representative leo ryan was collecting signatures for hearsts release mentioning his own synanon mass death threats comparisons to manson and questions of the hearst case actor john wayne speaking after the jonestown cult deaths said it was odd that people had accepted the fact that jim jones had brainwashed  human beings into mass suicide but would not accept that a group like the symbionese liberation army could have brainwashed a kidnapped teenage girl,English,1
1934,joan aiken née le  septembre  à rye dans le comté du sussex de lest en angleterre et morte le  janvier  à petworth dans le comté du sussex de louest est une écrivaine anglaise célèbre pour ses nombreux écrits pour lenfance et la jeunesse elle est la fille du poète américain conrad aiken et a comme sœur la romancière jane aiken hodge en,French,0
1935,en mai  noël godin et son ami le cinéaste jan bucquoy se trouvent au festival de cannes et décident dentarter le nouveau ministre de la culture de france philippe douste-blazy godin et vingt complices décident de sintroduire dans lhôtel carlton cannes où douste-blazy doit conduire un bal mais douste-blazy sort de lhôtel godin et ses complices courent en direction du ministre qui se trouve maintenant dans sa voiture deux complices dont jan bucquoy réussissent à entarter le ministre en sexclamant  « entartons entartons les ministres bouffons  » la voiture part ensuite en trombe toutes sirènes hurlantes oubliant la femme du ministre sur le trottoir jan bucquoy sera arrêté et poursuivi pour lentartage du ministre mais ultimement acquitté puisque aucune vidéo nexiste de cet entartage certains médias français mettront plus tard en doute le fait même quil soit arrivé,French,0
1936,on september   hamilton played with the grateful deads bob weir bill kreutzmann and mickey hart at the third annual lockn festival in arrington va during billy  the kids headlining set,English,1
1937,après avoir échoué par trois fois en finale le stade montois remporte le titre pour la première et seule fois de son histoire en  cette victoire est acquise aux dépens de lus dax c’est la première fois depuis  qu’une finale oppose deux équipes du même département les landes c’est aussi la troisième des cinq finales perdues de dax,French,0
1938,le kumite individuel féminin moins de  kg est une épreuve sportive individuelle opposant dans un combat des karatékas féminines seniors pesant moins de  kg cette épreuve proposée en compétition officielle à compter de  est inscrite au programme des championnats du monde de karaté depuis la vingtième édition disputée en  à belgrade,French,0
1939,the oj entered service with vs-b and vs-b in  mainly for use on omaha class light cruisers some ojs were used by reserve units with the first being vn-r which were based near washington to train reserve pilots and to enable staff officers to maintain their flying categories by  all the remaining aircraft were operated by reserve units and at the outbreak of the second world war  aircraft were still in service the navy stopped the overhaul program for the aircraft and by the middle of  all of them had been struck off charge,English,1
1940,hans zoller born february   was a swiss bobsledder who competed in the s and s he won a gold medal in the four-man event at the  fibt world championships in st moritz he also competed in bobsleigh at the  winter olympics where he finished th in both the two man and four man bobsled events,English,1
1941,shortly after the folding of wccw hart continued to manage al perez in the national wrestling alliance nwas jim crockett promotions in  along with larry zbyszko in  he managed the stable j-tex corporation which included terry funk dick slater buzz sawyer the dragonmaster and the great muta they feuded primarily with ric flair and sting but ole and arn anderson later teamed up with flair and sting to even the sides up and thus bringing back the four horseman briefly j-tex disbanded in early ,English,1
1942,ce village dont il ne reste que la ferme de saint-andré à un kilomètre de faverois ne doit pas être confondu avec la ville dessert près de belfort bien que lorigine du nom soit sans doute la même  une terre cultivable conquise sur la forêt au xviie siècle saint-andré possédait une église qui aurait existé déjà en  et au minimum en  date à laquelle y officiait un curé elle fut restaurée en  mais menaçait ruine en  à la fin du xviiie siècle il restait quatre familles danabaptistes et léglise avait disparu le hameau fait partie de la paroisse de faverois dans les textes rédigés en allemand essert est germanisé en schert,French,0
1943,st place in feature writing arts  entertainment coverage businessfinancial story sports story special issue in  california newspaper publishers association,English,1
1944,de retour en amérique en décembre  il choisit de sétablir aux états-unis plutôt quau québec il aurait habité très peu de temps new york où il aurait été employé comme commis ensuite en  et  il séjourne quelques mois à la nouvelle-orléans il affirme y avoir exercé le métier de pelleteur de charbon « mais un grand nombre de sources soutiennent qu’il tâte aussi en ces années du journalisme et que c’est dans cette ville qu’il apprend les rudiments du métier » il aurait selon les sources été employé à la renaissance louisianaise ou à l’abeille deux publications francophones de la nouvelle-orléans,French,0
1945,anderson est un cratère dimpact sur la face cachée de la lune le nom fut officiellement adopté par lunion astronomique internationale uai en  en référence à john august anderson  -  il ne doit pas être confondu avec le cratère andersson,French,0
1946,"originally they formed a funk-rock supergroup ""the electric petal groove machine"" two weeks after the combination of the two groups the band then still known as ""the electric petal groove machine"" opened for simple minds on their south african tour",English,1
1947,later he worked in the general staff of the general command as the superior officer in the provincial command of turin the operations office of the general command of the army he was promoted to colonel and became deputy commander of the carabinieri region of piedmont and valle daosta at the orders of general francesco delfino he was in that position until  and subsequently held the provincial command of rome for five years he was later the head of the second division of the general command from  to  he was senior officer of the general command and then commander of the carabinieri officers school  from  october  to  september  he headed the campania carabinieri region,English,1
1948,le lundi  décembre  noël godin et trois complices réussissent leur premier entartage godin muni dune fausse barbe et de lunettes le nœud papillon et le smoking viendront plus tard fait les cent pas dans la salle dattente de luniversité de louvain où lon va projeter le film de marguerite duras  détruire dit-elle cette dernière est entourée des organisateurs de lévénement et de quelques admirateurs au signal de son caméraman noël godin déballe sa tarte à la crème et lécrase sur le visage de marguerite duras cette dernière et les nombreux spectateurs de la scène restent stupéfaits  cela permettra aux entarteurs de senfuir sans être rattrapés dans la tarte se trouvait un carton avec linscription  « avec les compliments de georges le gloupier » ne retrouvant pas ses esprits lécrivaine-cinéaste annulera la conférence-débat prévue à lissue du film le lendemain plusieurs médias rapporteront lévénement en première page à la surprise de noël godin et sa bande aucune vidéo nexiste de cet entartage puisque le caméraman du groupe a raté les prises de vue,French,0
1949,politica naçao et ediçao o lugar dos impressos na construçao da vida politica brasil europa e americas nos seculos xviii-xx sao paulo annablume editora  codir avec eliana de freitas dutra,French,0
1950,passeurs culturels dans le monde des médias et de lédition en europe xixe et xxe siècles villeurbanne presses de lenssib  codirection avec diana cooper-richet et ahmed silem,French,0
1951,le groupe diffs des difféomorphismes orientés du cercle ie les f qui préservent lorientation est connexe par arcs puisquils se relèvent en les difféomorphismes orientés g de ℝ tels que gx    gx   et que ces derniers forment un ensemble convexe un chemin lisse de f à lidentité constant au voisinage de  donne un autre moyen de prolonger f en un difféomorphisme du disque unité ouvert cest un cas particulier de lastuce dalexander en de plus le groupe des difféomorphismes du cercle a le type dhomotopie du groupe orthogonal o,French,0
1952,avant son décès dans une ultime réunion chez elle la médaille d’or du mérite libanais lui est remise en  et le président du conseil municipal de la ville de beyrouth amine beyhum lui communique la proposition de la municipalité de donner son nom au jardin public qui venait d’être créé à ramlet al-baida en c’est son vieil ami takieddine el solh alors président du conseil qui devait en  consacrer le jardin et entériner la décision,French,0
1953,en parallèle dès  elle compose des livres pour enfants ainsi que des romans policiers pour adultes elle devient ensuite écrivain à plein temps plusieurs de ses œuvres sont adaptés à la télévision la rendant populaire comme auteur douvrages à destination de la jeunesse en  la parution de mort un dimanche de pluie la consacre comme une de ces reines du suspense anglaises qui savent distiller langoisse avec délectation,French,0
1954,his memorable experience was when he played five tests in a row during the  world cup where he played all his games for the full  minutes he later coached the akita northern bullets,English,1
1955,he then joined droylsden where he stayed for three years before a brief period at northwich victoria where he made less than twenty starts this was followed by a move to welsh club bala town in june ,English,1
1956,clarence forrest burton né le  mai  à fort lyons missouri et mort le  décembre  à los angeles quartier dhollywood californie est un acteur américain,French,0
1957,les années  seront vécues par les roisséens comme un véritable cauchemar le village se dépeuplait son agriculture assumait mal sa reconversion pendant plusieurs années les habitants vont vivre dans lincertitude la plus totale très peu de personnes imaginaient que la future construction de laéroport allait-être une formidable révolution économique locale et régionale,French,0
1958,invention is not enough tesla invented the electric power we use but he struggled to get it out to people you have to combine both things invention and innovation focus plus the company that can commercialize things and get them to people,English,1
1959,the warded lock was also present from antiquity and remains the most recognizable lock and key design in the western world the first all-metal locks appeared between the years  and  and are attributed to the english craftsmen it is also said that the key was invented by theodorus of samos in the th century bc,English,1
1960,afin de compenser la démolition ou la réhabilitation des appartements de limmeuble livraison entre  et  le reste du projet prévoit également la construction dun millier de logements ainsi qui dun parking aérien le long des parcs du sillon et de bagatelle,French,0
1961,"avec l’attrait du genre la réputation de quelques troupes passa les monts henri iii fit venir en france en  pour se rendre favorables les états de blois celle des gelosi jaloux de plaire dirigée par flaminio scala dit flavio auteur de nombreux scénarios troupe qui comptait dans ses sociétaires francesco andreini et sa femme la célèbre isabelle elle-même auteur elle créa la situation de ""dépit amoureux""* publiée dans la revue ""bouffonneries"" cette situation fut reprise plus tard par molière dans ""le dépit amoureux"" et dans ""tartuffe""",French,0
1962,appointed assistant principal cellist in  su-a has been a member of the scottish chamber orchestra since  she is also active in the experimental sco lab group and regularly participates in both the orchestras education and community outreach programmes in  the sco made an extensive tour of india where the lab group played as soloists alongside the sarod maestro ustad amjad ali khan a cd of their collaboration samaagam was released in may ,English,1
1963,on  june  the european adventure continues for the greek centre back after dinamo bucurești announced his acquisition for the next two years for an undisclosed fee the -year-old centre back is a personal choice of the romanian teams coach cosmin contra who sees a remarkable addition for his club dinamo bucurești ended in third place in the - romanian championship behind fc viitorul constanța and fc steaua bucurești taking the europa league ticket on  october  he scored a brace in a - home win game against sc juventus bucurești on  december  he scored the second goal sealing a - home win game against fc voluntari,English,1
1964,les mura di reggio emilia sont les fortifications militaires de forme hexagonale qui protégeaient la ville de reggio démilie détruites à la fin du xixe siècle pour laménagement urbanistique des viali di circonvallazione boulevards périphériques,French,0
1965,bruce feirstein born  screenwriter and journalist best known for his screenplays for the james bond films goldeneye tomorrow never dies and the world is not enough and his best selling humor books including real men dont eat quiche,English,1
1966,"en  noël godin est très connu en belgique ayant peur dêtre reconnu il ne participera pas à lentartage de nicolas sarkozy qui sera commis par des complices un jour de février  sarkozy arrive au palais des congrès de bruxelles pour y faire un exposé aux ""grandes conférences catholiques"" après quil est entré dans le hall daccueil une complice de godin lui demande un autographe  au moment où sarkozy le signe elle lui envoie une tarte à la figure sarkozy a alors le réflexe de se réfugier dans un ascenseur il se rend au deuxième étage et lorsque la porte souvre il voit une autre complice de godin avec une tarte  il referme la porte et se rend au rez-de-chaussée où lattend une autre entarteuse qui ne réussit pas non plus à lentarter après plusieurs voyages sarkozy sarrête de nouveau au rez-de-chaussée où il est accueilli par ses agents accompagnateurs  ils laccompagnent aux toilettes pour quil puisse se nettoyer au moment où il en sort tout propre une vingtaine dentarteurs situés plus haut le bombardent de crème chantilly puis senfuient poursuivis par tous les agents de sécurité du centre sarkozy retourne dans les toilettes pour se nettoyer de no",French,0
1967,combining their ideas the pair began utilizing pages dormitory room as a machine laboratory and extracted spare parts from inexpensive computers to create a device that they used to connect the nascent search engine with stanfords broadband campus network after filling pages room with equipment they then converted brins dorm room into an office and programming center where they tested their new search engine designs on the web the rapid growth of their project caused stanfords computing infrastructure to experience problems,English,1
1968,kasimir malevitch expose pour la première fois trente-neuf œuvres suprématistes dont le quadrangle en  à la galerie dobychina lors de la « dernière exposition futuriste de tableaux  zéro - dix »,French,0
1969,reynolds was performing in charlottesville in the late s when his friend nic cappon encouraged him to perform at a local bar millers where he met bartender dave matthews reynolds explains,English,1
1970,the hire of volunteers for the projects was conducted in a framework of the state system of organizational mobilization but more often through komsomol mobilization by komsomol travel tickets one of active participants of the s-s construction projects were student construction brigades under a patronage of komsomol in s the status of regional shock construction projects was granted to youth residential complexes mzhk,English,1
1971,fin  un billet de ted dziuba a introduit le concept de en taco bell programming sur la base du raisonnement suivant  chaque recette dans le menu à taco bell nest en réalité quune configuration différente de huit ingrédients de base le propos de ted dziuba est dappliquer le même raisonnement à la programmation informatique,French,0
1972,le décret royal du  mai  lui confie la succession de monseigneur charles mannay à rennes « extrêmement humble il ne voulut point faire dentrée solennelle dans la ville »,French,0
1973,carvajal made his la liga debut on  august  in a – home win against real betis one month later he played his first match in the uefa champions league again featuring the full  minutes in a – away routing of galatasaray sk for the group stage,English,1
